"USD","Brent","RU","US","USD_real","Brent_real","date","year","id","dlog_Brent","dlog_USD"
0.01318,32.99,0.966060378773674,0.984470547375994,0.0136430395962733,33.5103981403319,2016-01-10,"2016",697,-0.00815098852429141,-0.0112415835475206
0.013057,31.6,0.966060378773674,0.984470547375994,0.0135157183618012,32.0984716954982,2016-01-11,"2016",698,-0.0430473646476237,-0.0093761406484596
0.012946,30.83,0.966060378773674,0.984470547375994,0.0134008187111801,31.3163253915257,2016-01-12,"2016",699,-0.0246688786948073,-0.00853752830258259
0.012973,30.24,0.966060378773674,0.984470547375994,0.0134287672748447,30.7170184832869,2016-01-13,"2016",700,-0.0193226905867268,0.00208341446555682
0.013102,31.1,0.966060378773674,0.984470547375994,0.0135622993012422,31.5905844851264,2016-01-14,"2016",701,0.0280422678738561,0.00989461572080863
0.013041,29.11,0.966060378773674,0.984470547375994,0.01349915625,29.5691933878466,2016-01-15,"2016",702,-0.0661260614276564,-0.00466664963491947
0.012798,29.11,0.966060378773674,0.984470547375994,0.0132476191770186,29.5691933878466,2016-01-16,"2016",703,0,-0.0188093319574962
0.012559,28.74,0.966060378773674,0.984470547375994,0.0130002226319876,29.1933568521715,2016-01-18,"2016",704,-0.0127918771066531,-0.018851368681279
0.012658,28.73,0.966060378773674,0.984470547375994,0.0131027006987578,29.1831991079641,2016-01-19,"2016",705,-0.000348007659680682,0.00785188631712419
0.012242,27.79,0.966060378773674,0.984470547375994,0.0126720857919255,28.2283711524651,2016-01-20,"2016",706,-0.0332656292367859,-0.0334167639242358
0.01204,29.72,0.966060378773674,0.984470547375994,0.0124629891304348,30.1888157845002,2016-01-21,"2016",707,0.0671439760951458,-0.0166382225482034
0.012768,32.08,0.966060378773674,0.984470547375994,0.0132165652173913,32.5860434174552,2016-01-22,"2016",708,0.0764125631487556,0.0587076008267786
0.012722,32.08,0.966060378773674,0.984470547375994,0.0131689491459627,32.5860434174552,2016-01-23,"2016",709,0,-0.00360926245084059
0.012577,32.08,0.966060378773674,0.984470547375994,0.013018855007764,32.5860434174552,2016-01-24,"2016",710,0,-0.011463029191594
0.012441,30.09,0.966060378773674,0.984470547375994,0.0128780770574534,30.5646523201754,2016-01-25,"2016",711,-0.0640398923563601,-0.0108722791326645
0.012721,31.09,0.966060378773674,0.984470547375994,0.0131679140139752,31.580426740919,2016-01-26,"2016",712,0.0326933334287087,0.0222567012417194
0.012822,33.01,0.966060378773674,0.984470547375994,0.0132724623447205,33.5307136287467,2016-01-27,"2016",713,0.0599243217944392,0.00790827439099218
0.013042,34.55,0.966060378773674,0.984470547375994,0.0135001913819876,35.0950062366919,2016-01-28,"2016",714,0.0455970043485774,0.0170124734059449
0.013198,35.87,0.966060378773674,0.984470547375994,0.0136616719720497,36.4358284720735,2016-01-29,"2016",715,0.0374937413305121,0.0118903839902194
0.013197,35.87,0.966060378773674,0.984470547375994,0.0136606368400621,36.4358284720735,2016-01-30,"2016",716,0,-7.57719265376267e-05
0.013197,35.91,0.966060378773674,0.984470547375994,0.0136606368400621,36.4764594489032,2016-01-31,"2016",717,0.00111451669380047,0
0.012888,34.13,0.972248265516595,0.982816718555546,0.0132558734811958,34.7267189859785,2016-02-01,"2016",718,-0.0508390453193757,-0.0236928851600187
0.012484,32.57,0.972248265516595,0.982816718555546,0.0128403417550627,33.1394444000387,2016-02-02,"2016",719,-0.0467851436304736,-0.0318488214661405
0.012978,35.47,0.972248265516595,0.982816718555546,0.0133484424300868,36.0901471559525,2016-02-03,"2016",720,0.0852956494973882,0.0388077917904432
0.012961,34.39,0.972248265516595,0.982816718555546,0.0133309571841851,34.9912647503018,2016-02-04,"2016",721,-0.0309214443413555,-0.00131076775773842
